,ID,Título,Descrição,Categoria
386,192288,exclusiva bloco eduardo e mônica,o bloco carnavalesco eduardo e mônica surgiu para transformar as músicas do cantor renato russo em batucada além disso outras bandas do rock nacional também são homenageadas pelo bloco o exclusiva deste mês é com dois integrantes do eduardo e mônica marquinho vital e rony meolly ambos vocalistas à unbtv eles comentam o surgimento do bloco como adequar a agenda para os outros meses e ainda falam da relação do público que é primordial para que tudo funcione,arte e cultura
387,192287,exclusiva rastapé,,arte e cultura
388,192285,tirando de letra verenilde pereira,confira esta edição do tirando de letra com verenilde pereira considerada pioneira na ficção afroindígena brasileira na década de 1990 verenilde pereira jornalista afroindígena ingressou no mestrado em comunicação da universidade de brasília para pesquisar a representação midiática do povo indígena waimiriatroari que vive no meio da rodovia que liga manaus a boa vista ao final do mestrado o que seria dissertação virou literatura na intenção de dar voz aos personagens e de romper com o 34círculo da verdade dita da verdade acabada onde não cabe mais ponto de interrogação34 a obra 34um rio sem fim34 foi publicada de forma independente em 1998 e conta a história de uma missão religiosa na amazônia e seus impactos entre os indígenas,entrevista
389,192284,tirando de letra cinthia kriemler,para estrear a nova temporada do tirando de letra nossa convidada é a escritora cinthia kriemler por meio de uma linguagem com frases curtas e rápidas a contista e romancista apresenta ao público uma literatura 34sem finais felizes34 e com objetivo claro de inquietar os temas de sua ficção surgem da vida real das histórias que ouve e lê não raro aborda em seus livros a violência contra mulheres crianças e idosos em viúvas de sal editora patuá 2022 sua obra mais recente cinthia kriemler evoca personagens com histórias marcadas pelas violências de gênero ,entrevista
390,192283,tirando de letra carla guerson,antes de estrear na literatura em 2021 carla guerson fez o compromisso de ler apenas ou majoritariamente mulheres quando finalmente bancou o desejo de ser escritora cultivado desde os 13 anos percebeu que o que tinha para contar era sobre silenciamento e violências vividas por mulheres que a habitavam autora de o som do tapa 2021 e fogo de palha 2023 a capixaba carla guerson é a entrevista do tirando de letra ,entrevista
391,192237,tirando de letra livia milanez,livia milanez nasceu no piauí e mora em brasília desde 2001 a literatura e a escrita apareceram muito cedo na vida da escritora que até o começo da vida adulta só escrevia diários e textos não publicados ao programa tirando de letra ela fala sobre seu primeiro romance 34em brasília setembro34 selo táctil 2022 que traz como pano de fundo a amizade e a fragilidade dos relacionamentos numa época em que mais que nunca a tecnologia condiciona nossas relações,entrevista
392,192235,tirando de letra helena mucury,para celebrar o dia das crianças produzimos uma edição especial do tirando de letra o tirando de letrinha que recebe helena mucury ela sempre cria histórias e um dos seus passatempos preferidos é fazer livros físicos que ela mesma produz artesanalmente ela gosta da leitura partilhada com os pais e sempre teve acesso a muitos livros assim nasceram livros como este 34como ser feliz e triste34 que a criança em você receba esta inspiração e nunca pare de escrever ,entrevista
393,192230,unb 60 anos em 60 segundos paulo josé da cunha,,unbtv
394,192226,unb 60 anos em 60 segundos susana xavier,,unbtv
395,192225,unb 60 anos em 60 segundos maria luiza pinho pereira,,unbtv
396,192224,unb 60 anos em 60 segundos rudi henri van els,,unbtv
397,192215,fs promove evento sobre educação e comunicação na saúde,o i encontro nacional da rede brasil de gestão da informação e tradução do conhecimento em saúde à ciência cidadã ações estratégicas de educação informação e comunicação foi realizado nos dias 27 a 29 de novembro na faculdade de saúde da universidade de brasília fsunb assista,unbtv
398,192197,unbtv entrevista os impactos da guerra para os palestinos,o programa unbtv entrevista recebe a professora associada do departamento de saúde coletiva da universidade de brasília muna muhammad odeh para falar sobre o conflito entre israel x hamas abordando os impactos para o povo palestino confira,entrevista
399,192196,ida apresenta projeto nas escolas públicas,,unbtv
400,192195,unb recebe evento artístico de tratamento em saúde mental,,unbtv
401,192153,unb recebe encontro em defesa do cerrado,,unbtv
402,192150,se liga no pas dicas,o programa se liga no pas traz algumas dicas para realizar a prova e estudos,pesquisa e ciência
403,192148,emcantos galinha preta,galinha preta é uma banda de punkhardcore de brasília criada em 2002 formada por frango kaos bruno tartalho kenji e marcelo maia 0018 veja bem 0119 nnmépn 0240 eu não sei de nada 0403 o saco de plástico0638 urso polar 0859 qual é o seu lado 1049 futuro opressor da miséria extrema 1249 rato burguer 1447 burro demais 1647 traçado da morte 1930 unb 2206 vai trabalhar vagabundo,arte e cultura
404,192024,programa provisório astrologia retrospectiva,os dilemas e questões da vida adulta você vê por aqui,unbtv
405,192023,programa provisório vida adulta retrospectiva,os dilemas e questões da vida adulta você vê por aqui,unbtv
406,192022,abertura semuni e a solenidade de outorga de doutor honoris causa a noam chomsky áudio original,a reitora da universidade de brasília professora márcia abrahão moura tem a honra de convidáloa para a abertura oficial da semana universitária e a solenidade de outorga de título de doutor honoris causa ao linguista norteamericano noam chomskyconhecido mundialmente por sua teoria da gramática gerativa chomsky foi indicado no ano passado pelo instituto de letras il da unb para ser condecorado de acordo com a diretora do il professora rozana naves a ideia de homenageálo surgiu quando o instituto completou cem trabalhos de pósgraduação defendidos na área da linguística gerativista34somouse a essa motivação a grande atuação política do pesquisador na defesa da democracia e na análise da geopolítica mundial34 complementa naves explica que o arcabouço teórico de chomsky na década de 1950 é conhecido como a primeira revolução cognitivistadata 21 de setembro de 2020,unbtv
407,192021,abertura semuni e a solenidade de outorga de doutor honoris causa a noam chomsky com tradução,a reitora da universidade de brasília professora márcia abrahão moura tem a honra de convidáloa para a abertura oficial da semana universitária e a solenidade de outorga de título de doutor honoris causa ao linguista norteamericano noam chomskyconhecido mundialmente por sua teoria da gramática gerativa chomsky foi indicado no ano passado pelo instituto de letras il da unb para ser condecorado de acordo com a diretora do il professora rozana naves a ideia de homenageálo surgiu quando o instituto completou cem trabalhos de pósgraduação defendidos na área da linguística gerativista34somouse a essa motivação a grande atuação política do pesquisador na defesa da democracia e na análise da geopolítica mundial34 complementa naves explica que o arcabouço teórico de chomsky na década de 1950 é conhecido como a primeira revolução cognitivistadata 21 de setembro de 2020,unbtv
408,191979,unb 60 anos em 60 segundos professora chang dorea,a professora emérita chang chu yu dorea do departamento de matemática narra os desafios de ajudar a montar um novo departamento na universidade de brasília elogia a interdisciplinaridade da instituição e relembra momentos marcantes de sua carreira acadêmica como a orientação da primeira doutora em matemática da unb ,unbtv
